GROCERY,VEGETABLES - SHELF STABLE,VARIETY BEANS - KIDNEY PINTO
PRODUCE,VEGETABLES SALAD,VARIETY LETTUCE
MEAT,BEEF,VARIETY MEAT - CUBE/STW/STRP
MEAT,PORK,VARIETY MEAT - CUBE/STW/STRP
MEAT,BEEF,VARIETY MEAT - EXTERNAL
MEAT,PORK,VARIETY MEAT - EXTERNAL
MEAT,BEEF,VARIETY MEAT - INTERNAL
MEAT,PORK,VARIETY MEAT - INTERNAL
MEAT-PCKGD,LUNCHMEAT,VARIETY PACK
MEAT-PCKGD,MEAT - MISC,VARIETY PACK
FLORAL,FLORAL- HARD GOODS,VASES
FLORAL,FLORAL- HARD GOODS,VASES&CONTAINERS
FLORAL,FLORAL-ACCESSORIES,VASES&CONTAINERS
GROCERY,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (50%
GROCERY,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE
GARDEN CENTER,GARDEN CENTER,VEGETABLE
PRODUCE,PROCESSED,VEGETABLE PARTY TRAY
PRODUCE,VALUE ADDED VEGETABLES,VEGETABLE PARTY TRAY
DELI,SALADS/DIPS,VEGETABLE SALADS - BULK
DELI,SALADS/DIPS,VEGETABLE SALADS - PREPACK
GARDEN CENTER,GARDEN CENTER,VEGETABLE SEEDS
GROCERY,SHORTENING/OIL,VEGETABLE/SALAD OIL
FROZEN GROCERY,UNKNOWN,VEGETABLES ALL OTHER
PRODUCE,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER
NUTRITION,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS
GROCERY,VEGETABLES - SHELF STABLE,VEGETABLES/DRY BEANS
NUTRITION,FROZEN,VEGETARIAN MEATS
NUTRITION,REFRIGERATED,VEGETARIAN MEATS
NUTRITION,REFRIGERATED,VEGETARIAN MISC
GROCERY,BAG SNACKS,VENDING SIZE/SNGL SERVE CRACKE
GROCERY,CRACKERS/MISC BKD FD,VENDING SIZE/SNGL SERVE CRACKE
PASTRY,COOKIES,VENDOR SIZE/SINGLE SERVE COOKI
GROCERY,COOKIES/CONES,VENDOR SIZE/SINGLE SERVE COOKI
DRUG GM,AUDIO/VIDEO PRODUCTS,VHS VIDEO
DRUG GM,AUDIO/VIDEO PRODUCTS,VIDEO ACCESSORIES
VIDEO RENTAL,UNKNOWN,VIDEO RENTALS
GROCERY,MEAT - SHELF STABLE,VIENNA SAUSAGE
GROCERY,CONDIMENTS/SAUCES,VINEGAR ALL-EXCEPT WINE/RIC
GROCERY,PASTA SAUCE,VINEGAR ALL-EXCEPT WINE/RIC
GROCERY,CONDIMENTS/SAUCES,VINEGAR WINE/RICE
DRUG GM,DIETARY AID PRODUCTS,VITAMIN - ADULT ONLY SUPPLEMEN
NUTRITION,NATURAL VITAMINS,VITAMIN - CHILDREN
DRUG GM,VITAMINS,VITAMIN - CHILDREN
DRUG GM,VITAMINS,VITAMIN - HERBAL SUPPLEMENTS
DRUG GM,VITAMINS,VITAMIN - INDIVIDUAL
DRUG GM,VITAMINS,VITAMIN - MINERALS
DRUG GM,HOME HEALTH CARE,VITAMIN - MULTIPLE COMBIN
DRUG GM,VITAMINS,VITAMIN - MULTIPLE COMBIN
DRUG GM,VITAMINS,VITAMIN - NON HERBAL SUPPLEMEN
DRUG GM,VITAMINS,VITAMIN MISC
SPIRITS,LIQUOR,VODKAS(42 UNDER PROOF)
MISC. TRANS.,NO COMMODITY DESCRIPTION,VODKAS(42 UNDER PROOF)
GROCERY,FRZN BREAKFAST FOODS,WAFFLES/PANCAKES/FRENCH TOAST
DRUG GM,HOME FURNISHINGS,WALL HANGINGS FRAMED PICTUR
PRODUCE,NUTS,WALNUTS SHELLED
DRUG GM,PLASTIC HOUSEWARES,WASTECANS
DRUG GM,WATCHES/CALCULATORS/LOBBY,WATCHES WATCH BANDS
DRUG GM,COFFEE FILTERS,WATER FILTER
DRUG GM,ANTACIDS,WATER GUNS
DRUG GM,TOYS AND GAMES,WATER GUNS
GROCERY,FRZN NOVELTIES/WTR ICE,WATER ICE
FLORAL,FLORAL- HARD GOODS,WATER SOULABLE FERTILIZERS
DRUG GM,LAWN AND GARDEN SHOP,WATER SOULABLE FERTILIZERS
DRUG GM,PLASTIC HOUSEWARES,WATER-SUPPLIES
PRODUCE,MELONS,WATERMELON PERSONAL
PRODUCE,MELONS,WATERMELON SEEDLESS WHOLE
PRODUCE,MELONS,WATERMELON W/SEEDS WHOLE
GROCERY,FD WRAPS/BAGS/TRSH BG,WAX PAPER & FREEZER PAPER
DRUG GM,FALL AND WINTER SEASONAL,WEATHERIZATION
DRUG GM,HARDWARE SUPPLIES,WEATHERIZATION
GROCERY,HOUSEHOLD CLEANG NEEDS,WEATHERIZATION
DRUG GM,LAWN AND GARDEN SHOP,WET N WILD
COSMETICS,MAKEUP AND TREATMENT,WET N WILD
GROCERY,PET CARE SUPPLIES,WET N WILD
DRUG GM,ORAL HYGIENE PRODUCTS,WHITENING SYSTEMS
MEAT,TURKEY,WHOLE - HENS (15 LBS & UNDER F
MEAT,TURKEY,WHOLE - TOM (16 LBS & OVER FRS
MEAT,TURKEY,WHOLE - TOM (16 LBS & OVER FRZ
MEAT,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER)
MEAT,TURKEY,WHOLE HEN (OVER 15LBS)
MEAT,TURKEY,WHOLE HEN (UNDER 15LBS)
MEAT,BEEF,WHOLE HENS (UNDER 15LBS)
MEAT,TURKEY,WHOLE HENS (UNDER 15LBS)
MEAT,TURKEY,WHOLE TOMS (OVER 15LBS)
MEAT,CHICKEN,WHOLE/CUTUP
MEAT-PCKGD,HEAT/SERVE,WHOLE/CUTUP
DRUG GM,HARDWARE SUPPLIES,WICKER
DRUG GM,PLASTIC HOUSEWARES,WICKER
GROCERY,BIRD SEED,WILD BIRD SEED
DRUG GM,AUTOMOTIVE PRODUCTS,WINDSHIELD
MEAT,CHICKEN,WINGS
MEAT-PCKGD,MEAT - MISC,WINGS (IQF)
DRUG GM,HARDWARE SUPPLIES,WIRE
DRUG GM,PLASTIC HOUSEWARES,WIRE
DRUG GM,PREPAID WIRELESS&ACCESSORIES,WIRELESS PHONES
DRUG GM,SPRING/SUMMER SEASONAL,WOMEN LEATHER&SUADE COATS
DRUG GM,MAGAZINE,WOMEN S GENERAL-MAGAZINE
DRUG GM,BABY HBC,WOMENS  HAIR SPRAYS
DRUG GM,HAIR CARE PRODUCTS,WOMENS  HAIR SPRAYS
COSMETICS,BATH,WOMENS /GIRLS  SOCKS
DRUG GM,BROOMS AND MOPS,WOMENS /GIRLS  SOCKS
DRUG GM,HOSIERY/SOCKS,WOMENS /GIRLS  SOCKS
DRUG GM,APPAREL,WOMENS COMFORT SHOES
DRUG GM,COOKWARE & BAKEWARE,WOMENS/GIRLS HOSIERY
DRUG GM,HOSIERY/SOCKS,WOMENS/GIRLS HOSIERY
DRUG GM,CHRISTMAS  SEASONAL,WRAP
GARDEN CENTER,GARDEN CENTER,WREATHS
DRUG GM,CHRISTMAS  SEASONAL,WREATHS/TINSEL/GARLAND
MISC. TRANS.,NO COMMODITY DESCRIPTION,WREATHS/TINSEL/GARLAND
DRUG GM,HARDWARE SUPPLIES,WRITING INSTRUMENTS
DRUG GM,IRONING AND CHEMICALS,WRITING INSTRUMENTS
COSMETICS,MAKEUP AND TREATMENT,WRITING INSTRUMENTS
DRUG GM,STATIONERY & SCHOOL SUPPLIES,WRITING INSTRUMENTS
DRUG GM,TOYS AND GAMES,WRITING INSTRUMENTS
DRUG GM,CHRISTMAS  SEASONAL,XMAS PLUSH
DRUG GM,TOYS AND GAMES,XMAS PLUSH
COSMETICS,BATH,YARDLEY
GROCERY,BAKING NEEDS,YEAST: DRY
DRUG GM,INSECTICIDES,YELLOW JACKET
PRODUCE,SQUASH,YELLOW SUMMER SQUASH
DRUG GM,APPAREL,YNG MEN SCREEN PRINT T-SHIRTS
NUTRITION,FITNESS&DIET,YOGURT
NUTRITION,REFRIGERATED,YOGURT
GROCERY,YOGURT,YOGURT MULTI-PACKS
GROCERY,FLUID MILK PRODUCTS,YOGURT NOT MULTI-PACKS
GROCERY,YOGURT,YOGURT NOT MULTI-PACKS
